TicTocDaemon ---------------- timeRequested: 886702847-------------------.
TicTocDaemon - received t1: 2749482968.
TicTocDaemon - received t1: 2750512840.
TicTocDaemon - received t1: 2751542840.
TicTocDaemon - received t1: 2752552840.
TicTocDaemon - received t1: 2753582840.
TicTocDaemon - received t1: 2754602840.
TicTocDaemon - received t1: 2755632840.
TicTocDaemon - received t1: 2756682840.
TicTocDaemon - received t1: 2757882840.
TicTocDaemon ---------------- timeRequested: 2928516418-------------------.
TicTocDaemon - received t1: 2758922965.
TicTocDaemon - received t1: 2760142840.
TicTocDaemon - received t1: 2761152840.
TicTocDaemon - received t1: 2762182840.
TicTocDaemon - received t1: 2763202840.
TicTocDaemon - received t1: 2764232840.
TicTocDaemon - received t1: 2765252840.
TicTocDaemon - received t1: 2766282840.
TicTocDaemon - received t1: 2767302840.
TicTocDaemon - received t1: 2768322840.
TicTocDaemon ---------------- timeRequested: 2938525309-------------------.
TicTocDaemon - received t1: 2769452961.
TicTocDaemon - received t1: 2770472840.
TicTocDaemon - received t1: 2771502840.
TicTocDaemon - received t1: 2772522840.
TicTocDaemon - received t1: 2773542840.
TicTocDaemon - received t1: 2774572840.
TicTocDaemon - received t1: 2775592840.
TicTocDaemon - received t1: 2776622840.
TicTocDaemon - received t1: 2777642840.
TicTocDaemon ---------------- timeRequested: 2948534198-------------------.
TicTocDaemon - received t1: 2778662961.
TicTocDaemon - received t1: 2779692840.
TicTocDaemon - received t1: 2780712840.
TicTocDaemon - received t1: 2781742840.
TicTocDaemon - received t1: 2782762840.
TicTocDaemon - received t1: 2783782840.
TicTocDaemon - received t1: 2784812840.
TicTocDaemon - received t1: 2785842840.
TicTocDaemon - received t1: 2786862840.
TicTocDaemon - received t1: 2787892840.
TicTocDaemon ---------------- timeRequested: 2958543081-------------------.
TicTocDaemon - received t1: 2788902965.
TicTocDaemon - received t1: 2789932840.
TicTocDaemon - received t1: 2790952840.
TicTocDaemon - received t1: 2791982840.
TicTocDaemon - received t1: 2793002840.
TicTocDaemon - received t1: 2794022840.
TicTocDaemon - received t1: 2795052840.
TicTocDaemon - received t1: 2796072840.
TicTocDaemon - received t1: 2797102840.
TicTocDaemon - received t1: 2798132840.
TicTocDaemon ---------------- timeRequested: 2968551970-------------------.
TicTocDaemon - received t1: 2799152961.
TicTocDaemon - received t1: 2800172840.
TicTocDaemon - received t1: 2801192840.
TicTocDaemon - received t1: 2802222840.
TicTocDaemon - received t1: 2803242840.
TicTocDaemon - received t1: 2804272840.
TicTocDaemon - received t1: 2805292840.
TicTocDaemon - received t1: 2806312840.
TicTocDaemon - received t1: 2807342840.
TicTocDaemon - received t1: 2808362840.
TicTocDaemon ---------------- timeRequested: 2978560860-------------------.
TicTocDaemon - received t1: 2809392973.
TicTocDaemon - received t1: 2810412840.
TicTocDaemon - received t1: 2811432840.
TicTocDaemon - received t1: 2812462840.
TicTocDaemon - received t1: 2813482840.
TicTocDaemon - received t1: 2814512840.
TicTocDaemon - received t1: 2815532840.
TicTocDaemon - received t1: 2816562840.
TicTocDaemon - received t1: 2817582840.
TicTocDaemon ---------------- timeRequested: 2988569750-------------------.
TicTocDaemon - received t1: 2818602965.
TicTocDaemon - received t1: 2819622840.
TicTocDaemon - received t1: 2820652840.
TicTocDaemon - received t1: 2821672840.
TicTocDaemon - received t1: 2822702840.
TicTocDaemon - received t1: 2823722840.
TicTocDaemon - received t1: 2824752840.
TicTocDaemon - received t1: 2825772840.
TicTocDaemon - received t1: 2826802840.
TicTocDaemon - received t1: 2827822840.
TicTocDaemon ---------------- timeRequested: 2998578640-------------------.
TicTocDaemon - received t1: 2828842961.
TicTocDaemon - received t1: 2829872840.
TicTocDaemon - received t1: 2830892840.
TicTocDaemon - received t1: 2831912840.
TicTocDaemon - received t1: 2832942840.
TicTocDaemon - received t1: 2833962840.
TicTocDaemon - received t1: 2834992840.
TicTocDaemon - received t1: 2836012840.
TicTocDaemon - received t1: 2837032840.
TicTocDaemon - received t1: 2838072863.
TicTocDaemon ---------------- timeRequested: 3008587529-------------------.
TicTocDaemon - received t1: 2839282961.
TicTocDaemon - received t1: 2840432840.
TicTocDaemon - received t1: 2841642840.
TicTocDaemon - received t1: 2842672840.
TicTocDaemon - received t1: 2843692840.
TicTocDaemon - received t1: 2844712840.
TicTocDaemon - received t1: 2845742840.
TicTocDaemon - received t1: 2846762840.
TicTocDaemon - received t1: 2847792840.
TicTocDaemon ---------------- timeRequested: 3018596413-------------------.
TicTocDaemon - received t1: 2848812965.
TicTocDaemon - received t1: 2849832840.
TicTocDaemon - received t1: 2850862840.
TicTocDaemon - received t1: 2851882840.
TicTocDaemon - received t1: 2852902840.
TicTocDaemon - received t1: 2853932840.
TicTocDaemon - received t1: 2854962840.
TicTocDaemon - received t1: 2855982840.
TicTocDaemon - received t1: 2857002840.
TicTocDaemon - received t1: 2858022840.
TicTocDaemon ---------------- timeRequested: 3028605294-------------------.
TicTocDaemon - received t1: 2859052961.
TicTocDaemon ---------------- timeRequested: 3029809856-------------------.
TicTocDaemon - received t1: 2860072957.
TicTocDaemon - received t1: 2861102840.
TicTocDaemon - received t1: 2862122840.
TicTocDaemon - received t1: 2863152840.
TicTocDaemon - received t1: 2864172840.
TicTocDaemon - received t1: 2865192840.
TicTocDaemon - received t1: 2866222840.
TicTocDaemon - received t1: 2867242840.
TicTocDaemon - received t1: 2868262840.
TicTocDaemon ---------------- timeRequested: 3038614181-------------------.
TicTocDaemon - received t1: 2869292996.
TicTocDaemon - received t1: 2870312840.
TicTocDaemon - received t1: 2871342840.
TicTocDaemon - received t1: 2872372840.
TicTocDaemon - received t1: 2873382840.
TicTocDaemon - received t1: 2874412840.
TicTocDaemon - received t1: 2875432840.
TicTocDaemon - received t1: 2876462840.
TicTocDaemon - received t1: 2877482840.
TicTocDaemon - received t1: 2878502840.
TicTocDaemon ---------------- timeRequested: 3048623070-------------------.
TicTocDaemon - received t1: 2879532965.
TicTocDaemon - received t1: 2880552840.
TicTocDaemon - received t1: 2881582840.
TicTocDaemon - received t1: 2882602840.
TicTocDaemon - received t1: 2883632840.
TicTocDaemon - received t1: 2884652840.
TicTocDaemon - received t1: 2885672840.
TicTocDaemon - received t1: 2886712846.
TicTocDaemon - received t1: 2887722840.
TicTocDaemon ---------------- timeRequested: 3058631954-------------------.
TicTocDaemon - received t1: 2888742961.
TicTocDaemon - received t1: 2889772840.
TicTocDaemon - received t1: 2890792840.
TicTocDaemon - received t1: 2891822840.
TicTocDaemon - received t1: 2892842840.
TicTocDaemon - received t1: 2893872840.
TicTocDaemon - received t1: 2894892840.
TicTocDaemon - received t1: 2895912840.
TicTocDaemon - received t1: 2896942840.
TicTocDaemon - received t1: 2897962840.
TicTocDaemon ---------------- timeRequested: 3068640840-------------------.
TicTocDaemon - received t1: 2898992961.
TicTocDaemon - received t1: 2900012840.
TicTocDaemon - received t1: 2901032840.
TicTocDaemon - received t1: 2902062840.
TicTocDaemon - received t1: 2903092840.
TicTocDaemon - received t1: 2904112840.
TicTocDaemon - received t1: 2905142840.
TicTocDaemon - received t1: 2906152840.
TicTocDaemon - received t1: 2907182840.
TicTocDaemon - received t1: 2908202840.
TicTocDaemon ---------------- timeRequested: 3078649725-------------------.
TicTocDaemon - received t1: 2909222965.
TicTocDaemon - received t1: 2910252840.
TicTocDaemon - received t1: 2911272840.
TicTocDaemon - received t1: 2912302840.
TicTocDaemon - received t1: 2913322840.
TicTocDaemon - received t1: 2914352840.
TicTocDaemon - received t1: 2915372840.
TicTocDaemon - received t1: 2916392840.
TicTocDaemon - received t1: 2917422840.
TicTocDaemon - received t1: 2918442840.
TicTocDaemon ---------------- timeRequested: 3088658615-------------------.
TicTocDaemon - received t1: 2919472988.
TicTocDaemon - received t1: 2920492840.
TicTocDaemon - received t1: 2921522840.
TicTocDaemon - received t1: 2922542840.
TicTocDaemon - received t1: 2923562840.
TicTocDaemon - received t1: 2924592840.
TicTocDaemon - received t1: 2925612840.
TicTocDaemon - received t1: 2926632840.
TicTocDaemon - received t1: 2927662840.
TicTocDaemon ---------------- timeRequested: 3098667499-------------------.
TicTocDaemon - received t1: 2928682984.
TicTocDaemon - received t1: 2929702840.
TicTocDaemon - received t1: 2930732840.
TicTocDaemon - received t1: 2931752840.
TicTocDaemon - received t1: 2932782840.
TicTocDaemon - received t1: 2933802840.
TicTocDaemon - received t1: 2934832840.
TicTocDaemon - received t1: 2935852840.
TicTocDaemon - received t1: 2936872840.
TicTocDaemon - received t1: 2937902840.
TicTocDaemon ---------------- timeRequested: 3108676386-------------------.
TicTocDaemon - received t1: 2938922988.
TicTocDaemon - received t1: 2939952840.
TicTocDaemon - received t1: 2940972840.
TicTocDaemon - received t1: 2941992840.
TicTocDaemon - received t1: 2943032855.
TicTocDaemon - received t1: 2944042840.
TicTocDaemon - received t1: 2945072840.
TicTocDaemon - received t1: 2946092840.
TicTocDaemon - received t1: 2947152840.
TicTocDaemon - received t1: 2948342840.
TicTocDaemon ---------------- timeRequested: 3118685273-------------------.
TicTocDaemon - received t1: 2949372984.
TicTocDaemon - received t1: 2950392840.
TicTocDaemon - received t1: 2951412840.
TicTocDaemon - received t1: 2952442840.
TicTocDaemon - received t1: 2953462840.
TicTocDaemon - received t1: 2954492840.
TicTocDaemon - received t1: 2955512840.
TicTocDaemon - received t1: 2956542840.
TicTocDaemon - received t1: 2957562840.
TicTocDaemon - received t1: 2958582840.
TicTocDaemon ---------------- timeRequested: 3128694158-------------------.
TicTocDaemon - received t1: 2959612984.
TicTocDaemon - received t1: 2960832840.
TicTocDaemon - received t1: 2961862840.
TicTocDaemon - received t1: 2962882840.
TicTocDaemon - received t1: 2963912840.
TicTocDaemon - received t1: 2964932840.
TicTocDaemon - received t1: 2965952840.
TicTocDaemon - received t1: 2966982840.
TicTocDaemon - received t1: 2968012840.
TicTocDaemon ---------------- timeRequested: 3138703044-------------------.
TicTocDaemon - received t1: 2969033000.
TicTocDaemon - received t1: 2970052840.
TicTocDaemon - received t1: 2971082840.
TicTocDaemon - received t1: 2972102840.
TicTocDaemon - received t1: 2973122840.
TicTocDaemon - received t1: 2974152840.
TicTocDaemon - received t1: 2975172840.
TicTocDaemon - received t1: 2976192840.
TicTocDaemon - received t1: 2977432840.
TicTocDaemon - received t1: 2978452840.
TicTocDaemon ---------------- timeRequested: 3148711929-------------------.
TicTocDaemon - received t1: 2979473032.
TicTocDaemon - received t1: 2980502840.
TicTocDaemon - received t1: 2981532836.
TicTocDaemon - received t1: 2982542840.
TicTocDaemon - received t1: 2983572836.
TicTocDaemon - received t1: 2984602840.
TicTocDaemon - received t1: 2985822836.
TicTocDaemon - received t1: 2986852840.
TicTocDaemon - received t1: 2987872836.
TicTocDaemon ---------------- timeRequested: 3158720813-------------------.
TicTocDaemon - received t1: 2988912973.
TicTocDaemon - received t1: 2990122840.
TicTocDaemon - received t1: 2991152836.
TicTocDaemon - received t1: 2992172840.
TicTocDaemon - received t1: 2993192836.
TicTocDaemon - received t1: 2994222840.
TicTocDaemon - received t1: 2995242836.
TicTocDaemon - received t1: 2996272840.
TicTocDaemon - received t1: 2997492836.
TicTocDaemon - received t1: 2998522840.
TicTocDaemon ---------------- timeRequested: 3168729699-------------------.
TicTocDaemon - received t1: 2999542961.
TicTocDaemon - received t1: 3000572840.
TicTocDaemon - received t1: 3001592836.
TicTocDaemon - received t1: 3002612840.
TicTocDaemon - received t1: 3003642836.
TicTocDaemon - received t1: 3004662840.
TicTocDaemon - received t1: 3005692836.
TicTocDaemon - received t1: 3006712840.
TicTocDaemon - received t1: 3007742836.
TicTocDaemon ---------------- timeRequested: 3178738580-------------------.
TicTocDaemon - received t1: 3008762965.
TicTocDaemon - received t1: 3009782840.
TicTocDaemon - received t1: 3010812836.
TicTocDaemon - received t1: 3011832840.
TicTocDaemon - received t1: 3012862836.
TicTocDaemon - received t1: 3013882840.
TicTocDaemon - received t1: 3014902836.
TicTocDaemon - received t1: 3015932840.
TicTocDaemon - received t1: 3016952836.
TicTocDaemon - received t1: 3017982840.
TicTocDaemon ---------------- timeRequested: 3188747459-------------------.
TicTocDaemon - received t1: 3019002957.
TicTocDaemon - received t1: 3020022840.
TicTocDaemon - received t1: 3021052836.
TicTocDaemon - received t1: 3022072840.
TicTocDaemon - received t1: 3023092836.
TicTocDaemon - received t1: 3024122840.
TicTocDaemon - received t1: 3025142836.
TicTocDaemon - received t1: 3026172840.
TicTocDaemon - received t1: 3027192836.
TicTocDaemon - received t1: 3028212840.
TicTocDaemon ---------------- timeRequested: 3198756345-------------------.
TicTocDaemon - received t1: 3029242961.
TicTocDaemon - received t1: 3030262840.
TicTocDaemon - received t1: 3031292836.
TicTocDaemon - received t1: 3032312840.
TicTocDaemon - received t1: 3033332836.
TicTocDaemon - received t1: 3034362840.
TicTocDaemon - received t1: 3035382836.
TicTocDaemon - received t1: 3036412840.
TicTocDaemon - received t1: 3037442836.
TicTocDaemon - received t1: 3038452840.
TicTocDaemon ---------------- timeRequested: 3208765230-------------------.
TicTocDaemon - received t1: 3039482957.
TicTocDaemon - received t1: 3040502840.
TicTocDaemon - received t1: 3041532836.
TicTocDaemon - received t1: 3042552840.
TicTocDaemon - received t1: 3043582836.
TicTocDaemon - received t1: 3044602840.
TicTocDaemon - received t1: 3045622840.
TicTocDaemon - received t1: 3046652840.
TicTocDaemon - received t1: 3047672840.
TicTocDaemon - received t1: 3048702840.
TicTocDaemon ---------------- timeRequested: 3218774112-------------------.
TicTocDaemon - received t1: 3049723024.
TicTocDaemon - received t1: 3050742840.
TicTocDaemon - received t1: 3051772840.
TicTocDaemon - received t1: 3052792840.
TicTocDaemon - received t1: 3053812840.
TicTocDaemon - received t1: 3054842840.
TicTocDaemon - received t1: 3055872840.
TicTocDaemon - received t1: 3056892840.
TicTocDaemon - received t1: 3057922840.
TicTocDaemon ---------------- timeRequested: 3228782992-------------------.
TicTocDaemon - received t1: 3058932965.
TicTocDaemon - received t1: 3059962840.
TicTocDaemon - received t1: 3060982840.
TicTocDaemon - received t1: 3062012840.
TicTocDaemon - received t1: 3063032840.
TicTocDaemon - received t1: 3064052840.
TicTocDaemon - received t1: 3065082840.
TicTocDaemon - received t1: 3066102840.
TicTocDaemon - received t1: 3067132840.
TicTocDaemon - received t1: 3068152840.
TicTocDaemon ---------------- timeRequested: 3238791870-------------------.
TicTocDaemon - received t1: 3069182957.
TicTocDaemon - received t1: 3070202840.
TicTocDaemon - received t1: 3071222840.
TicTocDaemon - received t1: 3072252840.
TicTocDaemon - received t1: 3073272840.
TicTocDaemon - received t1: 3074292840.
TicTocDaemon - received t1: 3075322840.
TicTocDaemon - received t1: 3076342840.
TicTocDaemon - received t1: 3077372840.
TicTocDaemon - received t1: 3078392840.
TicTocDaemon ---------------- timeRequested: 3248800748-------------------.
TicTocDaemon - received t1: 3079422961.
TicTocDaemon - received t1: 3080442840.
TicTocDaemon - received t1: 3081462840.
TicTocDaemon - received t1: 3082488449.
TicTocDaemon - received t1: 3083542840.
TicTocDaemon - received t1: 3084742840.
TicTocDaemon - received t1: 3085762840.
TicTocDaemon - received t1: 3086792840.
TicTocDaemon - received t1: 3087812840.
TicTocDaemon ---------------- timeRequested: 3258809628-------------------.
TicTocDaemon - received t1: 3088842965.
TicTocDaemon - received t1: 3089862840.
TicTocDaemon - received t1: 3090882840.
TicTocDaemon - received t1: 3091912840.
TicTocDaemon - received t1: 3092932840.
TicTocDaemon - received t1: 3093962840.
TicTocDaemon - received t1: 3094982840.
TicTocDaemon - received t1: 3096002840.
TicTocDaemon - received t1: 3097032840.
TicTocDaemon - received t1: 3098052840.
TicTocDaemon ---------------- timeRequested: 3268818505-------------------.
TicTocDaemon - received t1: 3099082961.
TicTocDaemon - received t1: 3100102840.
TicTocDaemon - received t1: 3101122840.
TicTocDaemon - received t1: 3102152840.
TicTocDaemon - received t1: 3103172840.
TicTocDaemon - received t1: 3104202840.
TicTocDaemon - received t1: 3105222840.
TicTocDaemon - received t1: 3106242840.
TicTocDaemon - received t1: 3107272840.
TicTocDaemon - received t1: 3108332840.
TicTocDaemon ---------------- timeRequested: 3278827385-------------------.
TicTocDaemon - received t1: 3109522968.
TicTocDaemon - received t1: 3110542840.
TicTocDaemon - received t1: 3111572840.
TicTocDaemon - received t1: 3112592840.
TicTocDaemon - received t1: 3113622840.
TicTocDaemon - received t1: 3114642840.
TicTocDaemon - received t1: 3115672840.
TicTocDaemon - received t1: 3116692840.
TicTocDaemon - received t1: 3117712840.
TicTocDaemon - received t1: 3118742840.
TicTocDaemon ---------------- timeRequested: 3288836259-------------------.
TicTocDaemon - received t1: 3119762965.
TicTocDaemon - received t1: 3120782840.
TicTocDaemon - received t1: 3121812840.
TicTocDaemon - received t1: 3122842840.
TicTocDaemon - received t1: 3123862840.
TicTocDaemon - received t1: 3124882840.
TicTocDaemon - received t1: 3125912840.
TicTocDaemon - received t1: 3126932840.
TicTocDaemon - received t1: 3127962840.
TicTocDaemon ---------------- timeRequested: 3298845136-------------------.
TicTocDaemon - received t1: 3128982961.
TicTocDaemon - received t1: 3130012840.
TicTocDaemon - received t1: 3131032840.
TicTocDaemon - received t1: 3132052840.
TicTocDaemon - received t1: 3133072840.
TicTocDaemon - received t1: 3134102840.
TicTocDaemon - received t1: 3135122840.
TicTocDaemon - received t1: 3136152840.
TicTocDaemon - received t1: 3137172840.
TicTocDaemon - received t1: 3138202840.
TicTocDaemon ---------------- timeRequested: 3308854010-------------------.
TicTocDaemon - received t1: 3139222961.
TicTocDaemon - received t1: 3140262840.
TicTocDaemon - received t1: 3141482840.
TicTocDaemon - received t1: 3142498469.
TicTocDaemon - received t1: 3143522840.
TicTocDaemon - received t1: 3144552840.
TicTocDaemon - received t1: 3145572840.
TicTocDaemon - received t1: 3146802840.
TicTocDaemon - received t1: 3147822840.
TicTocDaemon ---------------- timeRequested: 3318862882-------------------.
TicTocDaemon - received t1: 3148842965.
TicTocDaemon - received t1: 3149872840.
TicTocDaemon - received t1: 3150892840.
TicTocDaemon - received t1: 3151922840.
TicTocDaemon - received t1: 3152982840.
TicTocDaemon - received t1: 3154172840.
TicTocDaemon - received t1: 3155202840.
TicTocDaemon - received t1: 3156422840.
TicTocDaemon - received t1: 3157442840.
TicTocDaemon - received t1: 3158482840.
TicTocDaemon ---------------- timeRequested: 3328871757-------------------.
TicTocDaemon - received t1: 3159492996.
TicTocDaemon - received t1: 3160522840.
TicTocDaemon - received t1: 3161542840.
TicTocDaemon - received t1: 3162562840.
TicTocDaemon - received t1: 3163592840.
TicTocDaemon - received t1: 3164612840.
TicTocDaemon - received t1: 3165642840.
TicTocDaemon - received t1: 3166662840.
TicTocDaemon - received t1: 3167682840.
TicTocDaemon - received t1: 3168712840.
TicTocDaemon ---------------- timeRequested: 3338880634-------------------.
TicTocDaemon - received t1: 3169732965.
TicTocDaemon - received t1: 3170762840.
TicTocDaemon - received t1: 3171782840.
TicTocDaemon - received t1: 3172812840.
TicTocDaemon - received t1: 3174032840.
TicTocDaemon - received t1: 3175072848.
TicTocDaemon - received t1: 3176392840.
TicTocDaemon - received t1: 3177422840.
TicTocDaemon - received t1: 3178442840.
TicTocDaemon ---------------- timeRequested: 3348889513-------------------.
TicTocDaemon - received t1: 3179462965.
TicTocDaemon - received t1: 3180492840.
TicTocDaemon - received t1: 3181712840.
TicTocDaemon - received t1: 3182742840.
TicTocDaemon - received t1: 3183762840.
TicTocDaemon - received t1: 3184792840.
TicTocDaemon - received t1: 3185812840.
TicTocDaemon - received t1: 3186832840.
TicTocDaemon - received t1: 3187862840.
TicTocDaemon ---------------- timeRequested: 3358898392-------------------.
TicTocDaemon - received t1: 3188882961.
TicTocDaemon - received t1: 3189912840.
TicTocDaemon - received t1: 3190932840.
TicTocDaemon - received t1: 3191952840.
TicTocDaemon - received t1: 3192982840.
TicTocDaemon - received t1: 3194002840.
TicTocDaemon - received t1: 3195032840.
TicTocDaemon - received t1: 3196052840.
TicTocDaemon - received t1: 3197072840.
TicTocDaemon - received t1: 3198102840.
TicTocDaemon ---------------- timeRequested: 3368907266-------------------.
TicTocDaemon - received t1: 3199122961.
TicTocDaemon - received t1: 3200152840.
TicTocDaemon - received t1: 3201172840.
TicTocDaemon - received t1: 3202192840.
TicTocDaemon - received t1: 3203222840.
TicTocDaemon - received t1: 3204242840.
TicTocDaemon - received t1: 3205272840.
TicTocDaemon - received t1: 3206292840.
TicTocDaemon - received t1: 3207312840.
TicTocDaemon - received t1: 3208342840.
TicTocDaemon ---------------- timeRequested: 3378916146-------------------.
TicTocDaemon - received t1: 3209362965.
TicTocDaemon - received t1: 3210512840.
TicTocDaemon - received t1: 3211712840.
TicTocDaemon - received t1: 3212742840.
TicTocDaemon - received t1: 3213772840.
TicTocDaemon - received t1: 3214792840.
TicTocDaemon - received t1: 3215812840.
TicTocDaemon - received t1: 3217042840.
TicTocDaemon - received t1: 3218072840.
TicTocDaemon ---------------- timeRequested: 3388925016-------------------.
TicTocDaemon - received t1: 3219092961.
TicTocDaemon - received t1: 3220322840.
TicTocDaemon - received t1: 3221342840.
TicTocDaemon - received t1: 3222372840.
TicTocDaemon - received t1: 3223392840.
TicTocDaemon - received t1: 3224412840.
TicTocDaemon - received t1: 3225442840.
TicTocDaemon - received t1: 3226462840.
TicTocDaemon - received t1: 3227492840.
TicTocDaemon - received t1: 3228512840.
TicTocDaemon ---------------- timeRequested: 3398933887-------------------.
TicTocDaemon - received t1: 3229542968.
TicTocDaemon - received t1: 3230562840.
TicTocDaemon - received t1: 3231582840.
TicTocDaemon - received t1: 3232612840.
TicTocDaemon - received t1: 3233642840.
TicTocDaemon - received t1: 3234652840.
TicTocDaemon - received t1: 3235682840.
TicTocDaemon - received t1: 3236702840.
TicTocDaemon - received t1: 3237732840.
TicTocDaemon - received t1: 3238772864.
TicTocDaemon ---------------- timeRequested: 3408942759-------------------.
TicTocDaemon - received t1: 3239982972.
TicTocDaemon - received t1: 3241012840.
TicTocDaemon - received t1: 3242032847.
TicTocDaemon - received t1: 3243052840.
TicTocDaemon - received t1: 3244082840.
TicTocDaemon - received t1: 3245102840.
TicTocDaemon - received t1: 3246122840.
TicTocDaemon - received t1: 3247152840.
TicTocDaemon - received t1: 3248172840.
TicTocDaemon ---------------- timeRequested: 3418951637-------------------.
TicTocDaemon - received t1: 3249202961.
TicTocDaemon - received t1: 3250222840.
TicTocDaemon - received t1: 3251242840.
TicTocDaemon - received t1: 3252272840.
TicTocDaemon - received t1: 3253292840.
TicTocDaemon - received t1: 3254322840.
TicTocDaemon - received t1: 3255352840.
TicTocDaemon - received t1: 3256362840.
TicTocDaemon - received t1: 3257392840.
TicTocDaemon - received t1: 3258412840.
TicTocDaemon ---------------- timeRequested: 3428960514-------------------.
TicTocDaemon - received t1: 3259442961.
TicTocDaemon - received t1: 3260462840.
TicTocDaemon - received t1: 3261492840.
TicTocDaemon - received t1: 3262512840.
TicTocDaemon - received t1: 3263622840.
TicTocDaemon - received t1: 3264672840.
TicTocDaemon - received t1: 3265682840.
TicTocDaemon - received t1: 3266712840.
TicTocDaemon - received t1: 3267932840.
TicTocDaemon ---------------- timeRequested: 3438969389-------------------.
TicTocDaemon - received t1: 3268982965.
TicTocDaemon - received t1: 3270192840.
TicTocDaemon - received t1: 3271212840.
TicTocDaemon - received t1: 3272362840.
TicTocDaemon - received t1: 3273562840.
TicTocDaemon - received t1: 3274592840.
TicTocDaemon - received t1: 3275622840.
TicTocDaemon - received t1: 3276642840.
TicTocDaemon - received t1: 3277662840.
TicTocDaemon - received t1: 3278692840.
TicTocDaemon ---------------- timeRequested: 3448978269-------------------.
TicTocDaemon - received t1: 3279712960.
TicTocDaemon - received t1: 3280742840.
TicTocDaemon - received t1: 3281762840.
TicTocDaemon - received t1: 3282792840.
TicTocDaemon - received t1: 3283812840.
TicTocDaemon - received t1: 3284832840.
TicTocDaemon - received t1: 3285852840.
TicTocDaemon - received t1: 3286882840.
TicTocDaemon - received t1: 3287902840.
TicTocDaemon - received t1: 3288932840.
TicTocDaemon ---------------- timeRequested: 3458987145-------------------.
TicTocDaemon - received t1: 3289952960.
TicTocDaemon - received t1: 3290972840.
TicTocDaemon - received t1: 3292032840.
TicTocDaemon - received t1: 3293232840.
TicTocDaemon - received t1: 3294252840.
TicTocDaemon - received t1: 3295282840.
TicTocDaemon - received t1: 3296302840.
TicTocDaemon - received t1: 3297322840.
TicTocDaemon - received t1: 3298352840.
TicTocDaemon ---------------- timeRequested: 3468996019-------------------.
TicTocDaemon - received t1: 3299372965.
TicTocDaemon - received t1: 3300402840.
TicTocDaemon - received t1: 3301422840.
TicTocDaemon - received t1: 3302442840.
TicTocDaemon - received t1: 3303472840.
TicTocDaemon - received t1: 3304492840.
TicTocDaemon - received t1: 3305522840.
TicTocDaemon - received t1: 3306542840.
TicTocDaemon - received t1: 3307562840.
TicTocDaemon - received t1: 3308592840.
TicTocDaemon ---------------- timeRequested: 3479004893-------------------.
TicTocDaemon - received t1: 3309822961.
TicTocDaemon - received t1: 3310842840.
TicTocDaemon - received t1: 3311862840.
TicTocDaemon - received t1: 3312892840.
TicTocDaemon - received t1: 3313912840.
TicTocDaemon - received t1: 3314942840.
TicTocDaemon - received t1: 3315962840.
TicTocDaemon - received t1: 3316982840.
TicTocDaemon - received t1: 3318012840.
TicTocDaemon ---------------- timeRequested: 3489013776-------------------.
TicTocDaemon - received t1: 3319032957.
TicTocDaemon - received t1: 3320062840.
TicTocDaemon - received t1: 3321082840.
TicTocDaemon - received t1: 3322102840.
TicTocDaemon - received t1: 3323132840.
TicTocDaemon - received t1: 3324152840.
TicTocDaemon - received t1: 3325182840.
TicTocDaemon - received t1: 3326202840.
TicTocDaemon - received t1: 3327222840.
TicTocDaemon - received t1: 3328252840.
TicTocDaemon ---------------- timeRequested: 3499022662-------------------.
TicTocDaemon - received t1: 3329272965.
TicTocDaemon - received t1: 3330302840.
TicTocDaemon - received t1: 3331322840.
TicTocDaemon - received t1: 3332342840.
TicTocDaemon - received t1: 3333372840.
TicTocDaemon - received t1: 3334392840.
TicTocDaemon - received t1: 3335422840.
TicTocDaemon - received t1: 3336442840.
TicTocDaemon - received t1: 3337472840.
TicTocDaemon - received t1: 3338492840.
TicTocDaemon ---------------- timeRequested: 3509031543-------------------.
TicTocDaemon - received t1: 3339512961.
TicTocDaemon - received t1: 3340542840.
TicTocDaemon - received t1: 3341562840.
TicTocDaemon - received t1: 3342582840.
TicTocDaemon - received t1: 3343612840.
TicTocDaemon - received t1: 3344632840.
TicTocDaemon - received t1: 3345662840.
TicTocDaemon - received t1: 3346682840.
TicTocDaemon - received t1: 3347702840.
TicTocDaemon - received t1: 3348732840.
TicTocDaemon ---------------- timeRequested: 3519040427-------------------.
TicTocDaemon - received t1: 3349762961.
TicTocDaemon - received t1: 3350792851.
TicTocDaemon - received t1: 3351802840.
TicTocDaemon - received t1: 3352832840.
TicTocDaemon - received t1: 3353852840.
TicTocDaemon - received t1: 3354872840.
TicTocDaemon - received t1: 3355902840.
TicTocDaemon - received t1: 3356922840.
TicTocDaemon - received t1: 3357942840.
TicTocDaemon - received t1: 3358972840.
TicTocDaemon ---------------- timeRequested: 3529049318-------------------.
TicTocDaemon - received t1: 3359992965.
TicTocDaemon - received t1: 3361022840.
TicTocDaemon - received t1: 3362042840.
TicTocDaemon - received t1: 3363062840.
TicTocDaemon - received t1: 3364102840.
TicTocDaemon - received t1: 3365112840.
TicTocDaemon - received t1: 3366142840.
TicTocDaemon - received t1: 3367162840.
TicTocDaemon - received t1: 3368182840.
TicTocDaemon ---------------- timeRequested: 3539058212-------------------.
TicTocDaemon - received t1: 3369212961.
TicTocDaemon - received t1: 3370232840.
TicTocDaemon - received t1: 3371262840.
TicTocDaemon - received t1: 3372282840.
TicTocDaemon - received t1: 3373302840.
